ID,File_name,Report_ID,Site,Prefecture,remains,type,rim_diameter,hight,Reference,Target,Processing_marks,Phase,inside,outside
2138,TYa2886,2886,石名田木舟遺跡,Toyama,B2-包含層,TK,9.9,2,（財）富山県文化振興財団2002,TRUE,,,未確認,
2139,TYa2887,2887,石名田木舟遺跡,Toyama,B2-包含層,TK,9.9,1.7,（財）富山県文化振興財団2002,TRUE,,,未確認,
2140,TYa2890,2890,石名田木舟遺跡,Toyama,B2-包含層,TK,9.8,2.4,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2141,TYa2894,2894,石名田木舟遺跡,Toyama,B2-包含層,TK,9.8,2.1,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2142,TYa2896,2896,石名田木舟遺跡,Toyama,B2-包含層,TK,10.4,2.5,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2143,TYa2897,2897,石名田木舟遺跡,Toyama,B2-包含層,TK,10.3,2.5,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2144,TYa2898,2898,石名田木舟遺跡,Toyama,B2-包含層,TK,10.3,2.4,（財）富山県文化振興財団2002,TRUE,,,未確認,
2145,TYa2901,2901,石名田木舟遺跡,Toyama,B2-包含層,TK,11,2.2,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2146,TYa2903,2903,石名田木舟遺跡,Toyama,B2-包含層,TK,11.6,2.3,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2147,TYa2906,2906,石名田木舟遺跡,Toyama,B2-包含層,TK,11.8,2.4,（財）富山県文化振興財団2002,TRUE,,IS_B2_4期,未確認,
2148,TYa2908,2908,石名田木舟遺跡,Toyama,B2-包含層,TK,11.9,1.8,（財）富山県文化振興財団2002,TRUE,,,未確認,
2149,TYa2910,2910,石名田木舟遺跡,Toyama,B2-包含層,TK,12.4,2.2,（財）富山県文化振興財団2002,TRUE,,,未確認,
2150,TYa2913,2913,石名田木舟遺跡,Toyama,B2-包含層,TK,13,2.5,（財）富山県文化振興財団2002,TRUE,,,未確認,
,4428,4428,石名田木舟遺跡,Toyama,SD7003,,7.2,2.6,（財）富山県文化振興財団2002,,,,,
,4429,4429,石名田木舟遺跡,Toyama,SD7003,,9.4,2.1,（財）富山県文化振興財団2002,,,,,
,4430,4430,石名田木舟遺跡,Toyama,SD7003,,11.3,1.8,（財）富山県文化振興財団2002,,,,,
,4431,4431,石名田木舟遺跡,Toyama,SD7003,,7.2,2,（財）富山県文化振興財団2002,,,,,
,4432,4432,石名田木舟遺跡,Toyama,SD7003,,7.4,1.7,（財）富山県文化振興財団2002,,,,,
,4433,4433,石名田木舟遺跡,Toyama,SD7003,,7.9,1.7,（財）富山県文化振興財団2002,,,,,
,4434,4434,石名田木舟遺跡,Toyama,SD7003,,8.4,2.2,（財）富山県文化振興財団2002,,,,,
,4435,4435,石名田木舟遺跡,Toyama,SD7003,,8.8,1.9,（財）富山県文化振興財団2002,,,,,
,4436,4436,石名田木舟遺跡,Toyama,SD7003,,8,1.3,（財）富山県文化振興財団2002,,,,,
,4437,4437,石名田木舟遺跡,Toyama,SD7003,,8.8,1.6,（財）富山県文化振興財団2002,,,,,
,4438,4438,石名田木舟遺跡,Toyama,SD7003,,8,1.75,（財）富山県文化振興財団2002,,,,,
,4439,4439,石名田木舟遺跡,Toyama,SD7003,,7.6,1.9,（財）富山県文化振興財団2002,,,,,
,4440,4440,石名田木舟遺跡,Toyama,SD7003,,8.1,1.9,（財）富山県文化振興財団2002,,,,,
,4441,4441,石名田木舟遺跡,Toyama,SD7003,,8,1.8,（財）富山県文化振興財団2002,,,,,
,4442,4442,石名田木舟遺跡,Toyama,SD7003,,7.6,1.9,（財）富山県文化振興財団2002,,,,,
,4443,4443,石名田木舟遺跡,Toyama,SD7003,,8.1,1.8,（財）富山県文化振興財団2002,,,,,
,4444,4444,石名田木舟遺跡,Toyama,SD7003,,8.1,2.1,（財）富山県文化振興財団2002,,,,,
,4445,4445,石名田木舟遺跡,Toyama,SD7003,,8.7,2.2,（財）富山県文化振興財団2002,,,,,
,4446,4446,石名田木舟遺跡,Toyama,SD7003,,7.9,1.8,（財）富山県文化振興財団2002,,,,,
,4447,4447,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4448,4448,石名田木舟遺跡,Toyama,SD7003,TI,8.8,1.7,（財）富山県文化振興財団2002,TRUE,,,不明,口縁：横ナデ
,4449,4449,石名田木舟遺跡,Toyama,SD7003,TI,8.4,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4450,4450,石名田木舟遺跡,Toyama,SD7003,TI,9,1.8,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4451,4451,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4452,4452,石名田木舟遺跡,Toyama,SD7003,TI,8.4,1.7,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4453,4453,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4454,4454,石名田木舟遺跡,Toyama,SD7003,TI,9.1,2,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4455,4455,石名田木舟遺跡,Toyama,SD7003,TI,9.4,2.1,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4456,4456,石名田木舟遺跡,Toyama,SD7003,TI,9.3,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4457,4457,石名田木舟遺跡,Toyama,SD7003,TI,9.4,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：不明→見込：不明→口縁：不明,口縁：横ナデ
,4458,4458,石名田木舟遺跡,Toyama,SD7003,TI,9,2,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4459,4459,石名田木舟遺跡,Toyama,SD7003,TI,8.2,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4460,4460,石名田木舟遺跡,Toyama,SD7003,TI,8.2,1.8,（財）富山県文化振興財団2002,TRUE,,,見込：指ナデ→体部：の字ナデ→口縁：横ナデ,口縁：横ナデ
,4461,4461,石名田木舟遺跡,Toyama,SD7003,TI,8.45,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4462,4462,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4463,4463,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.85,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4464,4464,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4465,4465,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4466,4466,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4467,4467,石名田木舟遺跡,Toyama,SD7003,TI,9,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4468,4468,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.7,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4469,4469,石名田木舟遺跡,Toyama,SD7003,TI,8.35,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4470,4470,石名田木舟遺跡,Toyama,SD7003,TI,8.7,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4471,4471,石名田木舟遺跡,Toyama,SD7003,TI,8.5,2,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4472,4472,石名田木舟遺跡,Toyama,SD7003,TI,9.2,1.85,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4473,4473,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4474,4474,石名田木舟遺跡,Toyama,SD7003,TI,8.3,2,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：不明→口縁：横ナデ,口縁：横ナデ
,4475,4475,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4476,4476,石名田木舟遺跡,Toyama,SD7003,TI,8.3,2,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4477,4477,石名田木舟遺跡,Toyama,SD7003,TI,8.7,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4478,4478,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.7,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4479,4479,石名田木舟遺跡,Toyama,SD7003,TI,8.8,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4480,4480,石名田木舟遺跡,Toyama,SD7003,,8.9,1.9,（財）富山県文化振興財団2002,,,,体部：横ナデ（不明）→見込：不明→口縁：横ナデ,口縁：横ナデ
,4481,4481,石名田木舟遺跡,Toyama,SD7003,,8.6,,（財）富山県文化振興財団2002,,,,体部：2字ナデ（？）→見込：不明→口縁：横ナデ,口縁：横ナデ
,4482,4482,石名田木舟遺跡,Toyama,SD7003,TI,8.4,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4483,4483,石名田木舟遺跡,Toyama,SD7003,TI,8.8,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：2字ナデ（？）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4484,4484,石名田木舟遺跡,Toyama,SD7003,TI,8.7,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4485,4485,石名田木舟遺跡,Toyama,SD7003,TI,8.4,1.6,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：不明→口縁：横ナデ,口縁：横ナデ
,4486,4486,石名田木舟遺跡,Toyama,SD7003,TI,8.8,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4487,4487,石名田木舟遺跡,Toyama,SD7003,TI,8.3,1.6,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4488,4488,石名田木舟遺跡,Toyama,SD7003,,9.3,1.85,（財）富山県文化振興財団2002,,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4489,4489,石名田木舟遺跡,Toyama,SD7003,,8.6,1.8,（財）富山県文化振興財団2002,,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4490,4490,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4491,4491,石名田木舟遺跡,Toyama,SD7003,TI,8.5,1.6,（財）富山県文化振興財団2002,TRUE,,,体部：2字ナデ（？）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4492,4492,石名田木舟遺跡,Toyama,SD7003,TI,9.1,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4493,4493,石名田木舟遺跡,Toyama,SD7003,TI,9,2.1,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4494,4494,石名田木舟遺跡,Toyama,SD7003,TI,8.7,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4495,4495,石名田木舟遺跡,Toyama,SD7003,TI,9.1,2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：の字ナデ→口縁：横ナデ,口縁：横ナデ
,4496,4496,石名田木舟遺跡,Toyama,SD7003,TI,8.4,2.01,（財）富山県文化振興財団2002,TRUE,,,体部：2字ナデ（？）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4497,4497,石名田木舟遺跡,Toyama,SD7003,TI,8.9,1.9,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：不明→口縁：横ナデ,口縁：横ナデ
,4498,4498,石名田木舟遺跡,Toyama,SD7003,TI,8,1.9,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4499,4499,石名田木舟遺跡,Toyama,SD7003,TI,8,1.7,（財）富山県文化振興財団2002,TRUE,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4500,4500,石名田木舟遺跡,Toyama,SD7003,,8.6,1.7,（財）富山県文化振興財団2002,,,,体部：横ナデ（不明）→見込：指ナデ→口縁：横ナデ,
,4501,4501,石名田木舟遺跡,Toyama,SD7003,TI,8.6,2,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4502,4502,石名田木舟遺跡,Toyama,SD7003,TI,8.9,1.7,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4503,4503,石名田木舟遺跡,Toyama,SD7003,TI,8.6,1.8,（財）富山県文化振興財団2002,TRUE,,,体部：の字ナデ→見込：指ナデ→口縁：横ナデ,口縁：横ナデ
,4504,4504,石名田木舟遺跡,Toyama,SD7003,TI,11.2,2.25,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4505,4505,石名田木舟遺跡,Toyama,SD7003,TI,11.4,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4506,4506,石名田木舟遺跡,Toyama,SD7003,TI,11.2,1.95,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4507,4507,石名田木舟遺跡,Toyama,SD7003,TI,11,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4508,4508,石名田木舟遺跡,Toyama,SD7003,TI,11,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4509,4509,石名田木舟遺跡,Toyama,SD7003,TI,11.4,1.9,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4510,4510,石名田木舟遺跡,Toyama,SD7003,TI,11.4,2,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4511,4511,石名田木舟遺跡,Toyama,SD7003,TI,11.7,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：なし→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4512,4512,石名田木舟遺跡,Toyama,SD7003,TI,11.7,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ（？）→口縁：横ナデ,口縁：横ナデ
,4513,4513,石名田木舟遺跡,Toyama,SD7003,TI,11.2,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4514,4514,石名田木舟遺跡,Toyama,SD7003,TI,11.2,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ（？）→口縁：横ナデ,口縁：横ナデ
,4515,4515,石名田木舟遺跡,Toyama,SD7003,TI,11,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：横ナデ（不明）→口縁：横ナデ,口縁：横ナデ
,4516,4516,石名田木舟遺跡,Toyama,SD7003,TI,11.2,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4517,4517,石名田木舟遺跡,Toyama,SD7003,TI,10.8,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ（？）→口縁：横ナデ,口縁：横ナデ
,4518,4518,石名田木舟遺跡,Toyama,SD7003,TI,11.5,2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4519,4519,石名田木舟遺跡,Toyama,SD7003,,11.8,,（財）富山県文化振興財団2002,,,,,口縁：横ナデ
,4520,4520,石名田木舟遺跡,Toyama,SD7003,TI,11.6,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4521,4521,石名田木舟遺跡,Toyama,SD7003,TI,12.3,1.9,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4522,4522,石名田木舟遺跡,Toyama,SD7003,TI,12.4,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4523,4523,石名田木舟遺跡,Toyama,SD7003,TI,13.4,2.15,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4524,4524,石名田木舟遺跡,Toyama,SD7003,TI,13.8,2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4525,4525,石名田木舟遺跡,Toyama,SD7003,,13.8,2,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4526,4526,石名田木舟遺跡,Toyama,SD7003,,13.6,2.1,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4527,4527,石名田木舟遺跡,Toyama,SD7003,TI,14.2,1.95,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4528,4528,石名田木舟遺跡,Toyama,SD7003,TI,14.5,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4529,4529,石名田木舟遺跡,Toyama,SD7003,TI,14,2.4,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4530,4530,石名田木舟遺跡,Toyama,SD7003,TI,13.8,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4531,4531,石名田木舟遺跡,Toyama,SD7003,TI,13.8,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4532,4532,石名田木舟遺跡,Toyama,SD7003,TI,14,2.35,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4533,4533,石名田木舟遺跡,Toyama,SD7003,TI,14.2,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4534,4534,石名田木舟遺跡,Toyama,SD7003,TI,14.4,2.3,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4535,4535,石名田木舟遺跡,Toyama,SD7003,TI,14.4,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4536,4536,石名田木舟遺跡,Toyama,SD7003,,15.2,2.55,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4537,4537,石名田木舟遺跡,Toyama,SD7003,,14.8,,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4538,4538,石名田木舟遺跡,Toyama,SD7003,TI,15,2.61,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4539,4539,石名田木舟遺跡,Toyama,SD7003,,14.8,2.1,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4540,4540,石名田木舟遺跡,Toyama,SD7003,,14.3,,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4541,4541,石名田木舟遺跡,Toyama,SD7003,,13.8,2,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4542,4542,石名田木舟遺跡,Toyama,SD7003,TI,13.8,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4543,4543,石名田木舟遺跡,Toyama,SD7003,TI,13.9,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4544,4544,石名田木舟遺跡,Toyama,SD7003,,15,,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4545,4545,石名田木舟遺跡,Toyama,SD7003,TI,15.4,2.7,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4546,4546,石名田木舟遺跡,Toyama,SD7003,,15.5,2.1,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4547,4547,石名田木舟遺跡,Toyama,SD7003,TI,15.6,2.6,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4548,4548,石名田木舟遺跡,Toyama,SD7003,TI,15.6,2.55,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4549,4549,石名田木舟遺跡,Toyama,SD7003,TI,15.8,2.55,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4550,4550,石名田木舟遺跡,Toyama,SD7003,TI,15.8,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4551,4551,石名田木舟遺跡,Toyama,SD7003,,16.2,2.2,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4552,4552,石名田木舟遺跡,Toyama,SD7003,TI,13.8,2.4,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4553,4553,石名田木舟遺跡,Toyama,SD7003,,14.2,2.1,（財）富山県文化振興財団2002,,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4554,4554,石名田木舟遺跡,Toyama,SD7003,,14.8,2,（財）富山県文化振興財団2002,,,,見込：不明→体部：不明→口縁：横ナデ,
,4555,4555,石名田木舟遺跡,Toyama,SD7003,TI,15.3,2.1,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
,4556,4556,石名田木舟遺跡,Toyama,SD7003,TI,18.4,2.6,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：不明→口縁：横ナデ,口縁：横ナデ
,4557,4557,石名田木舟遺跡,Toyama,SD7003,TI,18.7,2.2,（財）富山県文化振興財団2002,TRUE,,,見込：一方向ナデ→体部：2字ナデ→口縁：横ナデ,口縁：横ナデ
2151,TYa4764,4764,石名田木舟遺跡,Toyama,SD7030,RF,7.9,2,（財）富山県文化振興財団2002,TRUE,,IS_F-H_3期1,,
,4765,4765,石名田木舟遺跡,Toyama,SD7030,RH,13.5,,（財）富山県文化振興財団2002,,,,,
2152,TYa4766,4766,石名田木舟遺跡,Toyama,SD7030,RH,14.2,2.8,（財）富山県文化振興財団2002,TRUE,,IS_F-H_3期1,,
,4767,4767,石名田木舟遺跡,Toyama,SD7030,TH,6.9,1.4,（財）富山県文化振興財団2002,,,,,
,4768,4768,石名田木舟遺跡,Toyama,SD7030,TH,7.8,1.4,（財）富山県文化振興財団2002,,,,,
,4769,4769,石名田木舟遺跡,Toyama,SD7030,TH,8.2,1.5,（財）富山県文化振興財団2002,,,,,
,4770,4770,石名田木舟遺跡,Toyama,SD7030,TH,8.6,1.4,（財）富山県文化振興財団2002,,,,,
,4771,4771,石名田木舟遺跡,Toyama,SD7030,TH,8.6,,（財）富山県文化振興財団2002,,,,,
,4772,4772,石名田木舟遺跡,Toyama,SD7030,TH,7.8,,（財）富山県文化振興財団2002,,,,,
,4773,4773,石名田木舟遺跡,Toyama,SD7030,TH,7.7,1.7,（財）富山県文化振興財団2002,,,,,
,4774,4774,石名田木舟遺跡,Toyama,SD7030,TH,7.6,,（財）富山県文化振興財団2002,,,,,
,4775,4775,石名田木舟遺跡,Toyama,SD7030,TH,8.8,,（財）富山県文化振興財団2002,,,,,
,4776,4776,石名田木舟遺跡,Toyama,SD7030,TH,9.8,,（財）富山県文化振興財団2002,,,,,
,4777,4777,石名田木舟遺跡,Toyama,SD7030,TI,7.5,1.6,（財）富山県文化振興財団2002,,,,,
,4778,4778,石名田木舟遺跡,Toyama,SD7030,TI,7.4,1.7,（財）富山県文化振興財団2002,,,,,
